P_Id,Colour
16181320,Black
16181310,Beige
18659962,Off White
19023364,Pink
18659966,Black
10987790,Red
13211912,Grey
17055642,Blue
19368734,Blue
1642952,Navy Blue
11280564,Navy Blue
13335614,Blue
15922000,Blue
14658916,Blue
1642962,Navy Blue
1324851,Black
12504862,Teal
17557370,Navy Blue
1189173,Navy Blue
14260610,Blue
13171670,Yellow
1324776,Navy Blue
1189174,Grey
15766290,Blue
2073169,Blue
70166,Black
16651516,Black
1324799,Blue
1324825,Black
13656254,Red
19005594,Grey
19005622,White
18961650,Camel Brown
19005592,Blue
19005590,Navy Blue
19005604,Lime Green
19005596,Khaki
17826900,Mustard
17823954,Beige
17811176,Blue
17821812,Off White
18161962,Blue
11884096,Black
11891254,Black
11124318,Burgundy
13109002,Pink
16023194,Yellow
14738060,Brown
16023192,Yellow
16023190,White
16023188,Black
15957578,Blue
17705026,Green
11577866,Yellow
16454402,Blue
17723832,White
16432294,White
18895182,Blue
16454438,Blue
16923336,Pink
16454390,Black
17705022,Red
12276272,Pink
16454416,Blue
16454370,Blue
16454386,Black
15136188,Blue
18787554,Blue
18856492,Cream
18856504,Red
18856494,Brown
16314512,Pink
18454932,Blue
18095722,Navy Blue
17887492,Blue
15051750,Navy Blue
17053918,Blue
16181996,Black
19088574,White
19216558,Peach
15616848,Black
15616846,Red
15616852,Green
17831112,White
13292330,Green
15740864,Yellow
13271248,Pink
16705280,Off White
13255768,Red
16705296,Grey
16705336,Blue
16705334,Blue
19181456,Black
16484804,Navy Blue
16484494,Grey Melange
18750114,Black
15821466,Black
15822702,Brown
15820658,Olive
18749938,Brown
18749778,Beige
16489434,Charcoal
18749832,Grey Melange
15822892,Off White
16489518,Beige
17853860,Off White
16466356,Blue
17091018,Beige
16913336,Black
15820810,White
18778134,Orange
18778126,White
16578162,Off White
17489376,Cream
10745406,Black
14444256,Blue
18477112,Olive
17829942,Blue
19259294,White
14444254,Maroon
14444250,Blue
19259296,Grey
18477134,Black
15778064,Blue
13805886,Blue
13802314,Blue
13802278,Black
19259298,Blue
19259306,Blue
13802272,Black
13802310,Blue
16645976,Off White
17980426,Black
17403840,Grey
17777432,Blue
13243354,Blue
17403842,Turquoise Blue
18100060,Green
18859074,Purple
17771942,Green
18859092,Blue
18859090,Purple
16624940,Red
17288900,Yellow
19078032,Maroon
19278934,Red
17017792,Orange
16029538,Cream
18916708,Blue
17288922,Yellow
18950184,Cream
17209256,Cream
19188354,Pink
16504960,Multi
18987256,Olive
14772946,Off White
15921728,Maroon
18859212,White
14672892,Navy Blue
10752740,Green
18587474,Blue
18587432,Red
18565414,Blue
18587424,Purple
18565406,Red
13459534,Off White
13459526,Off White
13459540,Off White
15104522,White
15043282,White
15043276,White
15043274,White
15043268,Off White
15256372,Maroon
18284594,Purple
18464662,Black
18284538,Cream
18283088,Violet
17639768,Blue
17639400,Navy Blue
7985973,Blue
17834308,Blue
17639122,Navy Blue
7582828,Blue
18277382,Pink
18571156,Blue
12355976,Yellow
16390808,Red
17437256,Green
17437248,Peach
17437244,Orange
16390842,Maroon
16390828,Blue
17799742,Navy Blue
17799744,Blue
17799748,Blue
17799738,Lavender
17799736,Blue
14667938,Black
18456004,Pink
13227850,Blue
18457984,Blue
17760324,Blue
18456006,Blue
18455992,Blue
13529390,Olive
14646900,Olive
17615262,Blue
16429486,Maroon
16465200,Magenta
17166192,Burgundy
17166190,Blue
17166188,Pink
17164320,Grey
17163984,Pink
17163978,Black
17997684,Magenta
18184002,Pink
18706488,Turquoise Blue
18742130,Red
18742144,Orange
18706500,Green
18742134,Teal
18742142,Turquoise Blue
18742138,Orange
15801518,White
16465456,Maroon
17569784,Black
19279650,Green
19406870,Blue
18004440,Black
18004438,Yellow
13718758,Blue
17980850,White
17980842,Blue
18732754,Grey
14397548,Yellow
14512934,Black
17594266,Green
12315770,Grey
14684004,Red
17594268,Maroon
18325702,Peach
16293032,Green
14346692,Yellow
17130812,Rose
17130814,Blue
16086332,Green
17168182,Red
18054786,White
16288032,Yellow
2403583,Coral
18054782,Green
18282030,Olive
18282034,Blue
18282028,Black
19174668,Orange
19174640,Purple
19174608,Blue
11426544,Yellow
11687704,Yellow
15093356,Navy Blue
18590228,Grey
17988988,Red
17321736,Blue
10302529,Grey
16019268,Green
19163626,Orange
10898718,Maroon
10898744,Blue
10898748,Maroon
10898760,Red
10898762,Navy Blue
16448724,Sea Green
13185846,Grey Melange
16593958,Brown
18697854,Grey
17345626,Pink
18745754,White
16742198,Olive
11777714,Blue
11777738,Blue
11777708,Blue
16169574,Navy Blue
16169570,Blue
16169584,Grey
16169572,Blue
17033646,Cream
17413424,Blue
15541164,Blue
16577042,Black
15541166,Lavender
17041418,Blue
17041414,Black
13392960,Burgundy
18255572,Black
9686441,White
9686425,Pink
15176096,Black
17076814,Black
18258784,Green
10438284,Navy Blue
12309374,Blue
12309376,Red
14075224,Blue
14514992,Blue
14514990,Burgundy
14499490,Black
15599728,Blue
16641130,Red
16641128,Beige
17694770,Charcoal
18516798,Navy Blue
16995282,Black
15743742,Black
18551726,Lime Green
19325284,Pink
18202160,Red
16955116,Yellow
16065144,Pink
16224212,Red
16263962,Coral
12016894,Red
12016896,Navy Blue
11088900,Yellow
11088910,Mustard
11526250,Red
15208206,Black
12796752,Navy Blue
7149778,Black
11702114,Yellow
9090953,Blue
9090955,Brown
12969492,Off White
1986896,Turquoise Blue
10833874,Lime Green
16752820,Brown
16470572,Grey
16470574,Mustard
16552340,Maroon
16370776,Maroon
16432342,Black
16923038,Yellow
17235994,Blue
17236006,Grey
15308176,Maroon
12778962,Maroon
14934294,Mustard
15318598,Grey
15308208,Multi
15931388,Blue
10217487,Multi
15931462,Red
10216795,White
7416910,Nude
15931452,Navy Blue
15931414,Black
15931404,White
13824212,Blue
10212839,Red
9442199,Maroon
10212833,White
18965820,Olive
14211700,Multi
14211698,Multi
14348946,Peach
13070770,White
18239848,Green
17483552,Pink
17483418,Red
17483456,Green
18291168,Cream
18585742,Green
18291270,Teal
18239760,Magenta
18291176,Black
17132304,Peach
16758772,Green
18255368,Green
18296352,Green
18785446,Green
18340152,Black
16935640,Blue
18255996,Pink
18337406,Navy Blue
18337380,Green
18337378,Pink
18337370,Pink
18337364,Black
18255442,Pink
18672320,Yellow
18672300,Green
18672276,Blue
18672330,Red
18672314,Green
18672342,Green
18672296,Green
18672294,Black
18672290,Purple
18672288,Yellow
18672284,Pink
18672282,Green
18672280,Maroon
18672278,Pink
18672268,White
18672266,Green
18848596,Cream
18337264,Black
15020060,Black
15124958,Maroon
15121522,Maroon
15121482,Yellow
15316916,Beige
15772248,Navy Blue
13881924,Rust
12498512,Red
12498462,Green
12498360,Mustard
12498458,Orange
12498436,Navy Blue
15413660,Black
15121622,Red
15019972,Mustard
10707834,Charcoal
16719554,Mustard
16719550,Pink
16719624,Red
17318158,Red
17832192,Black
17313364,Navy Blue
15618760,Blue
15618776,Red
13219832,Navy Blue
17199012,Black
12735786,Olive
16513214,Navy Blue
15584036,Pink
18555792,Cream
14597466,Pink
14597260,Purple
14597340,Navy Blue
14597162,Mustard
14596948,Teal
12659706,Mustard
15690278,White
15690348,Beige
14485398,Grey
12257160,Blue
12257154,Yellow
12257184,Off White
14469448,Yellow
14424638,Grey
14659234,Pink
12017032,Orange
12017042,Blue
12017030,Orange
13602838,Pink
13650612,Blue
14581170,Blue
14424654,Navy Blue
14424648,Grey
16993744,Beige
15967614,Yellow
19097392,Maroon
19097390,White
18338182,Blue
19114026,Beige
18407564,Blue
19299288,White
15786474,Blue
18410236,White
14957310,Blue
18410230,Blue
19299308,Grey
14957206,Rust
14686478,Blue
13273614,Blue
19031198,Pink
19239776,Green
12313114,Orange
12313104,Pink
12313954,Black
18696386,Maroon
12313110,Beige
18151594,Red
18151572,Off White
19220852,Off White
18210190,Navy Blue
19231006,Blue
18210196,Navy Blue
16493984,White
16874444,Charcoal
16874460,Yellow
17855790,Mauve
17855794,Sea Green
18499440,Beige
18287242,Green
18287218,Pink
18499394,Brown
18499368,Green
18499492,Pink
18499490,Green
18499480,Green
18499476,Grey
18499472,Blue
18499468,Beige
18499460,Peach
18499446,Grey
18499438,Yellow
18499434,Green
18287318,Sea Green
18287310,Sea Green
18287306,Cream
18287292,Cream
18287272,Pink
18287266,Turquoise Blue
18287256,Peach
18287252,Beige
18287248,Grey
19190430,Yellow
10977146,Olive
10977152,Blue
16701486,Pink
13639602,Grey
13698360,Olive
16172498,Pink
17164246,Purple
15154020,Black
16540350,Purple
12528128,Charcoal
12379930,Black
18969452,Grey
11928620,Charcoal
15007832,Navy Blue
15007866,Grey Melange
15007890,Navy Blue
16955140,Green
16189992,Blue
16955144,White
11052562,Red
17633706,Green
17633716,Beige
17633702,Beige
18246328,Gold
17239516,Peach
14930212,Off White
16635316,Off White
15363982,Off White
15981110,White
16988496,Olive
16756784,Navy Blue
16756736,Black
16042330,Cream
16042324,Green
19145386,Black
19145352,Green
15645068,Green
19145716,Grey
19288222,Grey
15645080,Yellow
19145502,Mustard
19288050,Blue
19273548,Blue
19224388,Beige
19288166,Burgundy
17029604,Pink
2185647,Grey
11933088,Blue
11063538,Black
15974394,Blue
17448982,Grey
16377548,Black
14077876,Mauve
14024846,Blue
14628256,Multi
14024850,Blue
14214370,Pink
16377576,Black
14024874,Pink
14024852,Blue
19336550,Pink
11225490,Maroon
19029178,Blue
19029192,Olive
13982560,Rust
13982600,Mustard
15262150,Sea Green
11225472,Olive
7080706,Black
7080705,White
18297938,Black
13341658,Yellow
14745736,Orange
18287664,Navy Blue
15954306,Orange
18297686,Multi
18287666,Multi
18287682,Blue
18287672,Grey
18287668,Rust
18287630,Navy Blue
18287618,Mustard
18287610,Red
18287684,Multi
18287636,Red
18287634,Yellow
18287616,Yellow
18287608,Multi
8915911,Grey
13132408,Green
2518348,Green
8915921,White
13278840,Beige
11241114,Sea Green
13121274,Cream
13278842,Off White
11241120,Cream
11840522,Black
8940929,Green
5452812,Red
14187512,Blue
17939210,Cream
17984832,White
16776754,White
16389266,White
17992482,Black
17984838,Multi
2414051,Blue
2413948,Teal
2413930,Rust
18226472,Off White
18226688,Black
18226690,Yellow
18226684,Green
18565060,Black
18753290,Purple
18753298,Violet
18753286,Peach
18512284,Pink
19190928,Black
19190926,Off White
19190916,White
19190914,Red
19190910,Pink
19190906,Brown
19190904,Off White
12498988,Maroon
16776058,White
16776036,White
16776062,White
16389124,Black
17992252,Navy Blue
17987480,Blue
19263438,Grey
19263448,Maroon
16608544,Grey
19269262,Blue
19269128,Pink
12650958,White
19016768,Sea Green
17110618,Green
17193146,Turquoise Blue
18806012,Red
15642616,Black
18242456,Pink
15785752,Purple
15785746,Yellow
17441542,Green
17440412,Peach
17172026,Brown
17172058,Green
15723640,Gold
13133334,Off White
13133324,Black
13817030,Gold
17294496,Brown
11256044,Beige
15723626,Blue
15723614,Pink
17014868,Yellow
17014874,Lavender
15792526,Violet
15792282,White
17079980,Maroon
17079982,Maroon
16920512,White
15259316,Beige
16920516,Black
18354820,Yellow
16920506,Beige
15259300,Beige
15259304,Tan
16801370,Blue
15784540,Turquoise Blue
12856882,Black
13776206,Orange
17827262,Grey
15300778,Black
15399578,White
15300772,Maroon
16340176,Orange
17584876,Yellow
17584870,Magenta
18411818,Yellow
11241722,Grey
17619276,Olive
19293772,Gold
19289752,Black
17266576,Blue
17378364,White
19282628,Blue
17448962,Blue
18261226,Red
17712406,Green
19100364,Blue
18145404,Red
18145588,Purple
19100314,Beige
18261472,Beige
18145484,Red
18145506,Green
18610638,Grey
18610664,Blue
18610646,Grey
18610648,Blue
18610606,Blue
18610654,Blue
18610602,Blue
16334264,Yellow
16159416,Yellow
16334254,Rust
17028018,Navy Blue
16287172,Blue
16288588,Navy Blue
15222672,Blue
16009176,Black
18191580,Pink
19292568,Blue
18891620,Yellow
7161750,Off White
18306894,Black
18306892,Navy Blue
18306890,Blue
18306898,Yellow
8278529,Red
11703756,Blue
13529804,Pink
13529808,Black
14012932,Black
16164242,Purple
15912162,Coral
17936418,Grey
16620300,Pink
13747028,Black
16182100,Black
16465458,Pink
14327996,Teal
14327990,Pink
14328000,Grey Melange
16911440,Maroon
19283692,Coral
16465466,Yellow
12991894,Black
14204310,Blue
19309988,Blue
19310110,Blue
8169305,Navy Blue
14204312,Blue
13619766,Blue
14971972,Grey Melange
18765612,Green
18012126,Blue
18755596,Yellow
13579852,Navy Blue
15572592,Navy Blue
15811466,Navy Blue
16768498,Navy Blue
18225694,Red
15511196,Mustard
16570774,White
11203330,Purple
18225702,Pink
13152838,Black
13127234,White
18144182,Off White
18103376,Magenta
19294004,Green
1141287,Grey
11687104,Black
17018176,Black
12960886,Orange
13089554,Mustard
18842514,Lavender
16960714,Black
17206304,Grey
16949176,Green
19340464,Multi
12961752,Black
12680962,Teal
12961748,Black
12607928,Green
15859954,Orange
15859940,Orange
19265958,Peach
15144756,Brown
15811900,Black
18484340,Black
17138148,Mustard
18484332,Brown
15283052,Brown
18889708,Charcoal
13712382,Grey
18889714,Teal
18765518,Yellow
16231474,Purple
13525948,Blue
13925826,Grey
16231462,Green
13776126,Green
16231472,Grey
13776050,Navy Blue
13685506,Yellow
14194764,Yellow
16260314,Turquoise Blue
13256722,Off White
16287030,Grey
16260320,Off White
13357936,Pink
13621596,Lavender
17935262,Navy Blue
17929472,Black
17736786,Black
18784774,Green
19035294,Pink
18773300,Olive
18773322,Purple
1779226,Turquoise Blue
9053869,Pink
18773312,Green
19357434,Black
10353799,Off White
13074330,Orange
11665648,Pink
13669932,Pink
13669924,Orange
11081716,Beige
11096760,Coffee Brown
16885654,Pink
12647218,Black
13642464,Black
10597746,Black
10597830,Black
10611430,Orange
10611428,Black
10597982,Orange
10597886,Orange
10597884,Rust
10597780,Orange
10611400,Mustard
10597870,Grey Melange
10597846,Burgundy
10597818,Navy Blue
10611412,Rust
10597802,Mustard
10597842,Red
10597764,Purple
10611422,Rust
10611424,Peach
10611410,Peach
10611398,Orange
10747908,Coral
10747892,Coral
10747936,Navy Blue
10747944,Yellow
10747900,Yellow
10747902,Yellow
10747958,Black
10747922,Blue
10891558,Green
10891572,Green
10891582,Mustard
10891570,Orange
10891518,Burgundy
10891564,Green
10891532,Peach
10891530,Maroon
10891524,Burgundy
10891516,Green
10891512,Yellow
12647384,Olive
12647386,Olive
12974694,Navy Blue
12974712,Olive
10597826,Navy Blue
11649088,Navy Blue
11649230,Navy Blue
11649172,Pink
11649128,Mustard
13642714,Pink
13642362,Navy Blue
13642384,Grey Melange
13642672,Green
13642584,Teal
13642622,Teal
13642502,Black
13642436,Black
13642494,Pink
13642538,Pink
13642692,Green
13642580,Navy Blue
13642450,Grey Melange
13642600,Burgundy
13642632,Burgundy
13642656,Burgundy
13642628,Coral
13642590,Green
13642606,Teal
13642684,Navy Blue
16885514,Burgundy
13642428,Burgundy
17501034,Navy Blue
17359114,Green
17359096,Green
17359094,Peach
15126608,Grey
18549594,Mustard
19083864,Blue
18512872,Cream
19378614,Olive
18844550,Black
18844808,Black
18656648,Navy Blue
18844812,Black
18844832,Multi
18844834,Blue
18656646,Blue
18656664,Black
18844474,Black
18844556,White
19007634,Tan
18708560,Purple
17445068,Black
16554150,Pink
17608318,Black
17608256,Beige
17608314,Black
17608286,Cream
18291076,Peach
15635874,Blue
15616184,Grey
16711406,Green
16847040,Maroon
15834064,Peach
15834062,Black
16711410,Maroon
16847032,Fuchsia
15677426,Green
16711398,Grey
18325270,Burgundy
16711408,Red
19315000,Peach
16252908,Pink
16422102,Green
16472932,Peach
16487824,Gold
16005828,Red
16005822,Black
16005818,Olive
16005814,Black
16005808,Blue
15803726,Green
16640926,Brown
16474784,Navy Blue
16472942,Blue
16470114,Green
17893040,White
17893024,Beige
17886566,White
17886592,Camel Brown
17893116,Taupe
17893168,White
17887640,Orange
17893326,Brown
17893348,Maroon
15555424,Black
15555432,Black
15555446,Black
17554390,Yellow
14520874,Yellow
16314444,Off White
17178902,Khaki
15847568,Cream
12146210,Green
19146650,Navy Blue
19146668,Pink
19146704,Teal
16285896,Coffee Brown
17001842,Navy Blue
17776702,Yellow
17776694,Off White
15953842,Grey
15953778,Orange
15953844,Black
15953824,Black
15963194,Black
17118602,Black
17610432,Sea Green
15953812,Black
17159818,Black
17159806,Navy Blue
4029388,Black
18467914,Pink
16619200,Blue
15634382,Blue
15972694,Brown
15972702,Purple
15972674,Brown
15727440,Maroon
15727438,Navy Blue
